manufacturer,name,category,subcategory,gwp_total,gwp_use_ratio,yearly_tec,lifetime,use_location,report_date,sources,sources_hash,gwp_error_ratio,gwp_manufacturing_ratio,weight,assembly_location,screen_size,server_type,hard_drive,memory,number_cpu,height,added_date,add_method,gwp_transport_ratio,gwp_eol_ratio,gwp_electronics_ratio,gwp_battery_ratio,gwp_hdd_ratio,gwp_ssd_ratio,gwp_othercomponents_ratio,comment
Lenovo,ThinkPad T14s,,,241.0,,,5.0,EU,,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-thinkpad-t14s.pdf,88924a8785588acef53075cb6405ed28,0.166,,1.27,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.05,0.0,0.12,0.0,
Lenovo,ThinkPad T14s AMD,,,258.0,,,5.0,EU,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-t14s-amd.pdf,b64baaa2d651ad22809f9ce2d1d0ded5,0.171,,1.29,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.06,,0.12,0.0,
Lenovo,ThinkPad T14 Gen 2ThinkPad P14s Gen 2,,,313.0,,,5.0,EU,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-t14_p14s-gen-2-update.pdf,f096de6261a6c7dfbd19242a0a63cbc2,0.176,,1.491,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,0.0,,,
Lenovo,ThinkPad T14/ThinkPad P14s,,,322.0,0.17,,5.0,EU,,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-thinkpad-t14_p14s-update.pdf,73065381a7db0f07133b0764a028f4cc,0.214,0.335,1.431,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.49,0.005,,0.02,0.0,,0.0,
Lenovo,ThinkPad T14 AMD,,,288.0,,,5.0,EU,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-t14-amd.pdf,e60f0a3d3e7f0f7f837a5a9c560eaf33,0.149,,1.43,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,,,,
Lenovo,ThinkPad S3ThinkPad Yoga 460 ThinkPad Yoga 14,,,360.0,0.11,,2.0,US,2015-11-0,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-s3-yoga-14_yoga-460.pdf,3d7152617a7ac25f3a0dd12e6df9fe82,0.169,0.78,1.88,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.11,0.0,,0.01,0.03,0.19,0.08,
Lenovo,ThinkPad  S3  Yoga  14,,,416.0,0.13,,2.0,US,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/PCF-ThinkPad-S3-Yoga-14.pdf,a38b9dd9800d38dfb80b21b17cf82a10,,0.765,1.88,,,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.005,,0.02,,0.16,,
Lenovo,ThinkPad S1 Yoga 4th Gen/X380 Yoga,,,246.0,0.21,,6.0,US,2017-12-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-s1-yoga-gen-4_yoga-380.pdf,ae0405263d5764ed9a0adc5a675dfbd9,0.211,0.585,1.42,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.2,0.005,,0.03,,0.03,,
Lenovo,ThinkPad Yoga 370，ThinkPad S1(3rd Generation),,,297.0,0.19,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-s1-yoga-gen-3_yoga-370.pdf,7abf8b78393bd7f7cf3dfdafac9bb4d8,0.182,0.745,1.42,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.03,,0.23,0.0,
Lenovo,ThinkPad  Yoga  260ThinkPad  S1(2nd  Generation),,,262.0,0.21,,,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-s1-yoga-gen-2_yoga-260.pdf,f0cd81816ad4e270c404c038cdc250f6,,0.725,1.357,,12.5,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.03,,,,
Lenovo,ThinkPad  S1  Yoga,,,360.0,0.07,,,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-s1-yoga.pdf,e8542d156dde9a7fe54ff371650bbd28,,0.905,1.648,,12.5,,,,,,2025-04-04,Lenovo Auto Parser,0.02,0.005,,0.04,,,,
Lenovo,ThinkPad P73,,,470.0,0.34,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-p73.pdf,89bcbc1005b90f7e4f2b7fa7388c0f5d,0.174,,2.84,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.0,,0.02,,,,
Lenovo,ThinkPad P72,,,457.0,0.23,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-p72.pdf,041e81d0c536a6a1b9c6a31447f6ce9a,0.199,0.715,2.84,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.005,,0.02,0.0,,0.0,
Lenovo,ThinkPad P71,,,937.0,0.08,,,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-p71.pdf,63350cb365008f02386c980295a44adb,0.16,0.875,3.4,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.01,,,,
Lenovo,ThinkPad  P70,,,682.0,0.3,,,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-p70.pdf,cfe6776feea3bfc0ca8a552ce6995ded,,0.695,3.4,,,,,,,,2025-04-04,Lenovo Auto Parser,0.0,0.005,,0.02,0.01,0.22,,
Lenovo,ThinkPad P53,,,536.0,0.33,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-p53.pdf,4168915fcba441f7d1fe7205eac44304,0.733,0.63,2.78,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.0,,0.02,,,,
Lenovo,ThinkPad P52,,,498.0,0.22,,5.0,EU,2018-5-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-p52.pdf,0d33a8a00c766018f25a71626ab3974c,0.235,,2.84,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.0,,,,,0.16,
Lenovo,ThinkPad P51,,,809.0,0.32,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-p51.pdf,36c4d34723dbeaeffd725e42ba1f1e6d,0.129,0.63,2.93,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.02,,0.01,,,,
Lenovo,ThinkPad  P50,,,936.0,0.22,,,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-p50.pdf,bbb62a1846ceb9c70da4b3c04415bbc9,,0.775,2.93,,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.0,0.005,,0.02,0.01,0.07,,
Lenovo,ThinkPad  P40  Yoga,,,360.0,,,2.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-p40-yoga.pdf,40c45d8fca891f97e29bca91677c090c,,,1.88,,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,0.03,0.24,0.1,
Lenovo,ThinkPad P17 Gen 2,,,624.0,0.18,,5.0,EU,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-p17-gen-2-intel.pdf,d290792e1893802ec24a6e6b3dd256be,0.184,,3.53,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.0,0.27,0.0,
Lenovo,ThinkPad P17,,,648.0,,,5.0,EU,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-thinkpad-p17.pdf,0092f1d928c941c6aaa1143ac8de81cc,0.191,,3.51,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.0,0.17,,
Lenovo,ThinkPad P15v Gen 3 AMD,,,411.0,0.12,,5.0,Global,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-p15v-gen-3-amd.pdf,fad09d7112b36e0d6e24391865b868fa,,0.84,2.259,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.0,,0.03,,,,
Lenovo,ThinkPad P15v Gen 1ThinkPad T15p Gen 1,,,506.0,0.14,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-p15v_t15p-gen-1-update.pdf,0d681a3e775ecb2ae42a5de7b3091e74,0.178,0.795,2.16,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,,0.17,,
Lenovo,ThinkPad P15 Gen 2 ThinkPad T15g Gen 2 Intel,,,651.0,0.17,,5.0,EU,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-p15_t15g-gen-2-intel.pdf,658ba76927c575df1e86c67a440ba1fb,0.18,0.795,2.81,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,0.02,,0.26,0.0,
Lenovo,ThinkPad P15/ThinkPad T15g,,,706.0,0.2,,5.0,EU,,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-thinkpad-p15_t15g-update.pdf,a523deabb55443e317826ca620a5fa29,0.183,0.765,2.708,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,0.02,,0.12,0.0,
Lenovo,ThinkPad P14s,,,312.0,0.18,,5.0,EU,,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-thinkpad-p14s.pdf,b4ce51f52e8add7064b1511fd87a74e6,0.212,0.775,1.431,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,,0.0,,
Lenovo,ThinkPad P1 Gen 4  ThinkPad X1 Extreme Gen 4,,,617.0,,,5.0,EU,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-p1-gen-4_x1-extreme-gen-4.pdf,e87c8566e684b7b771c00c9d1bc82ed5,0.186,,1.6,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,ThinkPad P1/X1 Extreme 3rd Gen,,,533.0,,,5.0,EU,2020-07-0,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-p1_x1-extreme-gen-3.pdf,1d52150d9e90ce269e540aee1062e1c1,0.184,,2.2,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.01,,0.49,,
Lenovo,ThinkPad P1 2nd Gen/X1 Extreme,,,363.0,0.15,,3.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-p1_x1-extreme-gen-2.pdf,5ef1e410e98220532f0bfa00861f46de,0.22,,1.5,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,0.16,,
Lenovo,ThinkPad P1/ThinkPad X1 Extreme,,,342.0,0.16,,3.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-p1_x1-extreme.pdf,06933ea1f3e40aad47de9178fefe27fa,0.246,0.735,2.2,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.005,,0.02,0.02,0.16,0.0,
Lenovo,ThinkPad neo 14 Intel,,,402.0,0.16,,5.0,Global,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-neo-14-intel.pdf,68483bb8c34e22e29f15b5a8c075bfdd,,0.73,1.51,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.11,0.0,,0.02,,,,
Lenovo,ThinkPad neo 14 AMD,,,418.0,0.17,,5.0,Global,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-neo-14-amd.pdf,8ee831f661d3944a3fa3638a1ec1a4b0,,0.73,1.51,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.0,,0.02,,,,
Lenovo,ThinkPad L590,,,392.0,0.21,,5.0,EU,2019-04-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-l590.pdf,d3b509153b03f9e9a474f11945a1bf04,0.204,0.7,1.755,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.09,0.0,,0.02,0.02,,,
Lenovo,ThinkPad L580,,,359.0,,,5.0,US,2017-12-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-l580.pdf,81e8ecfc397ae49bb4aadc32fb73a6f6,0.209,,2.043,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,,,0.06,0.0,
Lenovo,ThinkPad L570,,,442.0,0.22,,,US,2017-02-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-l570.pdf,cc0b57099f06b84763696e0bb4d860ef,0.154,0.715,2.38,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,0.0,0.15,0.0,
Lenovo,ThinkPad L560,,,441.0,0.21,,,US,2016-01-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-l560.pdf,32d3d2572f058700e520cc2c378ff7f9,0.154,0.725,2.38,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.03,0.0,0.15,0.0,
Lenovo,ThinkPad L490,,,372.0,0.21,,5.0,EU,2019-05-0,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-l490.pdf,34ed25deaa076322d711b3c7b77ee143,0.199,0.695,1.755,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.09,0.005,,0.02,0.0,0.06,0.0,
Lenovo,ThinkPad L480,,,351.0,0.3,,5.0,US,2017-12-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-l480.pdf,5c22ba32efd329e9ba9ab6cab5b50ecc,0.174,,1.766,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,,,
Lenovo,ThinkPad L470,,,505.0,0.23,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-l470.pdf,60f07cad01b3bc3728888e151d753e4c,0.145,0.715,1.91,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.005,,0.02,0.0,0.0,0.02,
Lenovo,ThinkPad L460,,,457.0,,,,US,2015-12-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-l460.pdf,37773b50e9f47d7b8efdcafd41e491cb,0.144,,1.91,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.0,0.03,0.0,0.04,
Lenovo,ThinkPad  L450,,,334.0,0.2,,,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-l450.pdf,a115fead8fe56917d14e8ec38476d15b,,0.765,2.115,,,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,,,,0.01,
Lenovo,ThinkPad L390/S2 Yoga 4th Gen,,,294.0,0.19,,1.0,WW,2018-10-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-l390_s2-yoga-gen-4.pdf,db34fb93c1bede82f6d26e4d49178742,0.231,,1.55,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,0.19,,
Lenovo,ThinkPad L380 YogaThinkPad S2 Yoga 3rd Gen,,,298.0,0.19,,5.0,WW,2017-12-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad_l380_s2_yoga_3rd.pdf,88e70df2d19c40ba16fc8b56ccda9ea4,0.208,,1.5,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.0,,,0.0,,,
Lenovo,ThinkPad L15 Gen 2 AMD,,,391.0,0.17,,5.0,EU,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-l15-gen-2-amd.pdf,8d11ba273b8e1f1b52a9bb7e243227e2,0.322,0.79,1.97,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.0,,0.02,,0.06,0.1,
Lenovo,ThinkPad L15 Gen 2 Intel,,,419.0,,,5.0,EU,,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-l15-gen-2-intel.pdf,1b21181ccf92dce89d66771e77317742,0.341,,1.97,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,0.02,,,,
Lenovo,ThinkPad L15,,,412.0,,,5.0,EU,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-l15.pdf,be4808190262a946bd933246ad07c117,0.316,,1.97,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.03,0.06,0.13,
Lenovo,ThinkPad L14 Gen 2 AMD,,,362.0,0.19,,5.0,EU,,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-l14-gen-2-amd.pdf,a61aea626863a2912b418f5de1bf89a5,0.345,0.765,1.65,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,0.0,0.06,0.03,
Lenovo,ThinkPad L14 Gen 2 Intel,,,380.0,0.25,,5.0,WW,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-l14-gen-2-intel.pdf,e2d53511ee21d4ae210be81f6a5e0c96,0.353,0.715,1.65,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,0.02,,0.06,0.0,
Lenovo,ThinkPad L14,,,390.0,,,4.0,US,,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-l14.pdf,5cc73a801d871e9af246904380783245,0.315,,1.72,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,0.03,0.08,0.09,
Lenovo,ThinkPad L13 Yoga Gen 2 ThinkPad L13 Gen 2 ThinkPad S2 Yoga Gen 6 ThinkPad S2 Gen 6 (AMD),,,378.0,0.15,,5.0,EU,,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-l13-gen-2_l13-yoga-gen-2-amd.pdf,8fc0028e7af72f5f2317de6d9d903853,0.18,0.815,1.44,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,0.02,0.0,0.19,0.0,
Lenovo,ThinkPad L13/L13 Yoga 2nd Gen ThinkPad S2/S2 Yoga 6th Gen,,,316.0,0.07,,5.0,EU,2020-09-0,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-l13_l13-yoga-2nd_s2_s2-yoga-6th.pdf,49c92bdd613fc07ff73780830410512d,0.184,,1.44,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,0.22,,
Lenovo,ThinkPad L13/S2 5th Gen L13 Yoga/S2 Yoga 5th Gen,,,344.0,0.06,,2.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-l13_s2-gen-5_l13-yoga_s2-yoga-gen-5.pdf,52415be2940af0db5b6163b1e7ce3f5d,0.192,0.87,1.44,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.0,,0.02,,0.21,0.04,
Lenovo,ThinkPad K14 Gen 1 Intel,,,417.0,,,5.0,WW,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-k14-intel.pdf,b55e9a3e98e84f53e755d48366ecdb03,,,1.51,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,ThinkPad K14 Gen 1 AMD,,,387.0,,,5.0,WW,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-k14-amd.pdf,e9f739c0271a8a8cbde33fadf4787e85,,,1.52,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,ThinkPad  Helix,,,364.0,0.24,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-helix.pdf,167bbe94614d1d1f530de5928a6e0c40,,,,,11.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,0.17,,
Lenovo,ThinkPad E595,,,320.0,0.17,,5.0,EU,2019-02-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-e595.pdf,f545929ff2a6657a9cdc850350bfa5b8,0.194,0.725,2.32,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.005,,0.02,0.0,0.07,0.0,
Lenovo,ThinkPad E590/R590,,,323.0,0.17,,5.0,EU,2018-11-0,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-e590_r590.pdf,6aa761d45f10c81c5e2fd19f72dfffb1,0.195,0.73,2.32,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.0,,0.02,0.05,,0.05,
Lenovo,ThinkPad E585,,,326.0,0.23,,5.0,EU,2018-3-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-e585.pdf,6020c1564544b1d3f777ed55545ea9f2,0.184,,1.95,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.04,0.06,0.04,
Lenovo,ThinkPad E580,,,325.0,0.21,,5.0,EU,2017-11-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-e580.pdf,bc985cfe1c3aac40de77f79ef94a74bb,0.182,0.695,1.95,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.09,0.005,,0.02,,,,
Lenovo,ThinkPad E575,,,352.0,0.23,,,US,2016-9-3,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-e575.pdf,852188e394eb7bfda4bf2c2925b1583f,0.179,0.685,2.3,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.08,0.005,,0.02,0.03,0.0,0.0,
Lenovo,ThinkPad E565,,,384.0,0.25,,4.0,US,2015-11-0,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-e565.pdf,e77ca80a3427698ebbddd2ac095f0b23,0.169,0.695,2.34,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.005,,0.03,0.03,,0.0,
Lenovo,ThinkPad S5 2nd Generation,,,394.0,,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-e570_s5-gen-2.pdf,ca93f2842d78c90a09eb2b2c6931b165,0.145,,2.393,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,,,0.03,
Lenovo,ThinkPad E560pThinkPad S5,,,379.0,0.3,,,US,2016-04-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-e560p_s5.pdf,339f4e80c484aa9b3f130a2fd557be9a,0.14,0.68,2.36,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.01,,0.03,0.02,0.02,0.08,
Lenovo,ThinkPad E560,,,622.0,0.15,,,US,2015-11-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-e560.pdf,b74086d69769aaccc28456b5013c618e,0.174,0.815,2.34,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,0.03,0.02,0.02,,
Lenovo,ThinkPad  E550,,,348.0,0.19,,,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-e550.pdf,9a0623e82e5ac45313bf246710dde4de,,0.775,2.49,,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,0.03,0.03,,0.05,
Lenovo,ThinkPad Edge E540,,,329.0,0.17,,4.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-edge-e540.pdf,29c630253fa9dfad29d06579529ee8cf,0.167,0.795,2.49,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,0.03,,,,
Lenovo,ThinkPad Edge E531,,,396.0,0.28,,,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-edge-e531.pdf,28706ab762c9fa366d33f294b3570de3,0.162,0.69,2.166,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.02,0.01,,0.02,,,,
Lenovo,ThinkPad E495,,,307.0,0.18,,5.0,EU,2019-02-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-e495.pdf,736bb11b5f4708f2eb0af774a7a0a235,0.182,0.715,2.13,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.005,,0.02,0.0,0.07,0.03,
Lenovo,ThinkPad E490s,,,298.0,0.15,,5.0,EU,2018-11-0,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-e490s.pdf,afd4c396bea160f7f2e1d7b0c5489d01,0.185,0.745,2.13,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.005,,0.02,,,,
Lenovo,ThinkPad E490/R490,,,297.0,0.15,,5.0,EU,2018-11-0,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-e490_r490.pdf,fefb648bf6e334186972536303594a30,0.185,0.745,2.13,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.005,,0.02,,0.07,,
Lenovo,ThinkPad E480ThinkPad R480,,,304.0,0.21,,5.0,EU,2017-11-1,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch3/PCF_ThinkPad_E480_R480.pdf,ef7d9eb0add514d7fc74782370103624,0.171,0.705,1.65,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.08,0.005,,0.02,0.03,0.07,0.0,
Lenovo,ThinkPad E475,,,338.0,0.22,,,US,2016-9-3,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/pcf-thinkpad-e475.pdf,e22c751ba13a80e6cb2e9acb7b8dcea1,0.16,0.705,1.9,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,0.02,0.0,,0.0,
Lenovo,ThinkPad E15 Gen 4,,,457.0,0.15,,5.0,WW,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-e15-gen-4-intel.pdf,2880956e56e1f31fc46e765eb675552d,,0.74,1.8,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.11,0.0,,0.02,,,,
Lenovo,ThinkPad E15 Gen 4 AMD,,,458.0,,,5.0,Global,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-e15-gen-4-amd.pdf,eb4fae72949255bcf12df3b20e4369c2,,,1.79,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,ThinkPad E15 Gen 3,,,342.0,0.11,,4.0,EU,,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-e15-gen-3.pdf,b59205aa407aaa7b8c1b177ea4eeaa72,0.368,0.845,1.79,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,0.0,0.24,0.0,
